MATLAB is selecting SOFTWARE OPENGL rendering.

                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022b Update 1 (9.13.0.2080170) 64-bit (glnxa64)
                             September 28, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
res_norm = 0.000067 after 300 iterations
res_norm = 0.000019 after 400 iterations
Problem solved in 404 iterations
res_norm = 0.001262 after 100 iterations
res_norm = 0.000258 after 200 iterations
res_norm = 0.000065 after 300 iterations
res_norm = 0.000018 after 400 iterations
Problem solved in 402 iterations
res_norm = 0.001156 after 100 iterations
res_norm = 0.000222 after 200 iterations
res_norm = 0.000054 after 300 iterations
Problem solved in 387 iterations
res_norm = 0.000622 after 100 iterations
res_norm = 0.000058 after 200 iterations
Problem solved in 261 iterations
res_norm = 0.000615 after 100 iterations
res_norm = 0.000058 after 200 iterations
Problem solved in 262 iterations
res_norm = 0.000633 after 100 iterations
res_norm = 0.000064 after 200 iterations
Problem solved in 269 iterations
res_norm = 0.000638 after 100 iterations
res_norm = 0.000065 after 200 iterations
Problem solved in 270 iterations
res_norm = 0.000600 after 100 iterations
res_norm = 0.000055 after 200 iterations
Problem solved in 259 iterations
res_norm = 0.000673 after 100 iterations
res_norm = 0.000069 after 200 iterations
Problem solved in 271 iterations
res_norm = 0.000630 after 100 iterations
res_norm = 0.000061 after 200 iterations
Problem solved in 265 iterations
res_norm = 0.000626 after 100 iterations
res_norm = 0.000061 after 200 iterations
Problem solved in 265 iterations
res_norm = 0.000607 after 100 iterations
res_norm = 0.000057 after 200 iterations
Problem solved in 259 iterations
res_norm = 0.000553 after 100 iterations
res_norm = 0.000048 after 200 iterations
Problem solved in 250 iterations
res_norm = 0.000140 after 100 iterations
Problem solved in 160 iterations
res_norm = 0.000138 after 100 iterations
Problem solved in 166 iterations
res_norm = 0.000149 after 100 iterations
Problem solved in 172 iterations
res_norm = 0.000158 after 100 iterations
Problem solved in 184 iterations
res_norm = 0.000141 after 100 iterations
Problem solved in 179 iterations
res_norm = 0.000162 after 100 iterations
Problem solved in 185 iterations
res_norm = 0.000143 after 100 iterations
Problem solved in 161 iterations
res_norm = 0.000145 after 100 iterations
Problem solved in 165 iterations
res_norm = 0.000143 after 100 iterations
Problem solved in 167 iterations
res_norm = 0.000125 after 100 iterations
Problem solved in 168 iterations
res_norm = 0.003921 after 100 iterations
res_norm = 0.002204 after 200 iterations
res_norm = 0.001473 after 300 iterations
res_norm = 0.001102 after 400 iterations
res_norm = 0.000836 after 500 iterations
res_norm = 0.000656 after 600 iterations
res_norm = 0.000529 after 700 iterations
res_norm = 0.000422 after 800 iterations
res_norm = 0.000336 after 900 iterations
res_norm = 0.000273 after 1000 iterations
res_norm = 0.000227 after 1100 iterations
res_norm = 0.000190 after 1200 iterations
res_norm = 0.000161 after 1300 iterations
res_norm = 0.000137 after 1400 iterations
res_norm = 0.000117 after 1500 iterations
res_norm = 0.000100 after 1600 iterations
res_norm = 0.000087 after 1700 iterations
res_norm = 0.000075 after 1800 iterations
res_norm = 0.000065 after 1900 iterations
res_norm = 0.000057 after 2000 iterations
res_norm = 0.000050 after 2100 iterations
res_norm = 0.000044 after 2200 iterations
res_norm = 0.000039 after 2300 iterations
res_norm = 0.000034 after 2400 iterations
res_norm = 0.000030 after 2500 iterations
res_norm = 0.000027 after 2600 iterations
Problem solved in 2616 iterations
res_norm = 0.004136 after 100 iterations
res_norm = 0.002166 after 200 iterations
res_norm = 0.001423 after 300 iterations
res_norm = 0.001042 after 400 iterations
res_norm = 0.000807 after 500 iterations
res_norm = 0.000644 after 600 iterations
res_norm = 0.000519 after 700 iterations
res_norm = 0.000422 after 800 iterations
res_norm = 0.000342 after 900 iterations
res_norm = 0.000284 after 1000 iterations
res_norm = 0.000233 after 1100 iterations
res_norm = 0.000196 after 1200 iterations
res_norm = 0.000166 after 1300 iterations
res_norm = 0.000142 after 1400 iterations
res_norm = 0.000122 after 1500 iterations
res_norm = 0.000106 after 1600 iterations
res_norm = 0.000092 after 1700 iterations
res_norm = 0.000080 after 1800 iterations
res_norm = 0.000070 after 1900 iterations
res_norm = 0.000061 after 2000 iterations
res_norm = 0.000054 after 2100 iterations
res_norm = 0.000048 after 2200 iterations
res_norm = 0.000042 after 2300 iterations
res_norm = 0.000037 after 2400 iterations
res_norm = 0.000033 after 2500 iterations
res_norm = 0.000029 after 2600 iterations
Problem solved in 2699 iterations
res_norm = 0.003896 after 100 iterations
res_norm = 0.002069 after 200 iterations
res_norm = 0.001356 after 300 iterations
res_norm = 0.000995 after 400 iterations
res_norm = 0.000764 after 500 iterations
res_norm = 0.000599 after 600 iterations
res_norm = 0.000476 after 700 iterations
res_norm = 0.000386 after 800 iterations
res_norm = 0.000318 after 900 iterations
res_norm = 0.000266 after 1000 iterations
res_norm = 0.000224 after 1100 iterations
res_norm = 0.000191 after 1200 iterations
res_norm = 0.000163 after 1300 iterations
res_norm = 0.000141 after 1400 iterations
res_norm = 0.000121 after 1500 iterations
res_norm = 0.000105 after 1600 iterations
res_norm = 0.000092 after 1700 iterations
res_norm = 0.000080 after 1800 iterations
res_norm = 0.000069 after 1900 iterations
res_norm = 0.000060 after 2000 iterations
res_norm = 0.000052 after 2100 iterations
res_norm = 0.000046 after 2200 iterations
res_norm = 0.000040 after 2300 iterations
res_norm = 0.000036 after 2400 iterations
res_norm = 0.000032 after 2500 iterations
res_norm = 0.000028 after 2600 iterations
Problem solved in 2677 iterations
res_norm = 0.004102 after 100 iterations
res_norm = 0.002084 after 200 iterations
res_norm = 0.001393 after 300 iterations
res_norm = 0.001026 after 400 iterations
res_norm = 0.000771 after 500 iterations
res_norm = 0.000612 after 600 iterations
res_norm = 0.000484 after 700 iterations
res_norm = 0.000398 after 800 iterations
res_norm = 0.000329 after 900 iterations
res_norm = 0.000267 after 1000 iterations
res_norm = 0.000223 after 1100 iterations
res_norm = 0.000188 after 1200 iterations
res_norm = 0.000160 after 1300 iterations
res_norm = 0.000136 after 1400 iterations
res_norm = 0.000114 after 1500 iterations
res_norm = 0.000098 after 1600 iterations
res_norm = 0.000084 after 1700 iterations
res_norm = 0.000073 after 1800 iterations
res_norm = 0.000063 after 1900 iterations
res_norm = 0.000055 after 2000 iterations
res_norm = 0.000048 after 2100 iterations
res_norm = 0.000042 after 2200 iterations
res_norm = 0.000037 after 2300 iterations
res_norm = 0.000033 after 2400 iterations
res_norm = 0.000029 after 2500 iterations
Problem solved in 2592 iterations
res_norm = 0.003990 after 100 iterations
res_norm = 0.001954 after 200 iterations
res_norm = 0.001293 after 300 iterations
res_norm = 0.000933 after 400 iterations
res_norm = 0.000721 after 500 iterations
res_norm = 0.000557 after 600 iterations
res_norm = 0.000448 after 700 iterations
res_norm = 0.000348 after 800 iterations
res_norm = 0.000286 after 900 iterations
res_norm = 0.000238 after 1000 iterations
res_norm = 0.000197 after 1100 iterations
res_norm = 0.000164 after 1200 iterations
res_norm = 0.000140 after 1300 iterations
res_norm = 0.000120 after 1400 iterations
res_norm = 0.000103 after 1500 iterations
res_norm = 0.000090 after 1600 iterations
res_norm = 0.000078 after 1700 iterations
res_norm = 0.000068 after 1800 iterations
res_norm = 0.000060 after 1900 iterations
res_norm = 0.000053 after 2000 iterations
res_norm = 0.000047 after 2100 iterations
res_norm = 0.000042 after 2200 iterations
res_norm = 0.000037 after 2300 iterations
res_norm = 0.000033 after 2400 iterations
res_norm = 0.000030 after 2500 iterations
res_norm = 0.000026 after 2600 iterations
Problem solved in 2646 iterations
res_norm = 0.004143 after 100 iterations
res_norm = 0.002162 after 200 iterations
res_norm = 0.001422 after 300 iterations
res_norm = 0.001052 after 400 iterations
res_norm = 0.000789 after 500 iterations
res_norm = 0.000623 after 600 iterations
res_norm = 0.000487 after 700 iterations
res_norm = 0.000396 after 800 iterations
res_norm = 0.000328 after 900 iterations
res_norm = 0.000275 after 1000 iterations
res_norm = 0.000232 after 1100 iterations
res_norm = 0.000197 after 1200 iterations
res_norm = 0.000166 after 1300 iterations
res_norm = 0.000143 after 1400 iterations
res_norm = 0.000123 after 1500 iterations
res_norm = 0.000105 after 1600 iterations
res_norm = 0.000091 after 1700 iterations
res_norm = 0.000080 after 1800 iterations
res_norm = 0.000070 after 1900 iterations
res_norm = 0.000061 after 2000 iterations
res_norm = 0.000054 after 2100 iterations
res_norm = 0.000048 after 2200 iterations
res_norm = 0.000042 after 2300 iterations
res_norm = 0.000038 after 2400 iterations
res_norm = 0.000034 after 2500 iterations
res_norm = 0.000030 after 2600 iterations
res_norm = 0.000027 after 2700 iterations
Problem solved in 2727 iterations
res_norm = 0.004029 after 100 iterations
res_norm = 0.002068 after 200 iterations
res_norm = 0.001391 after 300 iterations
res_norm = 0.001012 after 400 iterations
res_norm = 0.000794 after 500 iterations
res_norm = 0.000644 after 600 iterations
res_norm = 0.000528 after 700 iterations
res_norm = 0.000436 after 800 iterations
res_norm = 0.000361 after 900 iterations
res_norm = 0.000295 after 1000 iterations
res_norm = 0.000248 after 1100 iterations
res_norm = 0.000211 after 1200 iterations
res_norm = 0.000178 after 1300 iterations
res_norm = 0.000152 after 1400 iterations
res_norm = 0.000131 after 1500 iterations
res_norm = 0.000113 after 1600 iterations
res_norm = 0.000098 after 1700 iterations
res_norm = 0.000086 after 1800 iterations
res_norm = 0.000075 after 1900 iterations
res_norm = 0.000066 after 2000 iterations
res_norm = 0.000058 after 2100 iterations
res_norm = 0.000051 after 2200 iterations
res_norm = 0.000045 after 2300 iterations
res_norm = 0.000040 after 2400 iterations
res_norm = 0.000036 after 2500 iterations
res_norm = 0.000032 after 2600 iterations
res_norm = 0.000029 after 2700 iterations
Problem solved in 2786 iterations
res_norm = 0.003982 after 100 iterations
res_norm = 0.002030 after 200 iterations
res_norm = 0.001316 after 300 iterations
res_norm = 0.000944 after 400 iterations
res_norm = 0.000732 after 500 iterations
res_norm = 0.000587 after 600 iterations
res_norm = 0.000477 after 700 iterations
res_norm = 0.000389 after 800 iterations
res_norm = 0.000326 after 900 iterations
res_norm = 0.000276 after 1000 iterations
res_norm = 0.000235 after 1100 iterations
res_norm = 0.000195 after 1200 iterations
res_norm = 0.000167 after 1300 iterations
res_norm = 0.000144 after 1400 iterations
res_norm = 0.000125 after 1500 iterations
res_norm = 0.000108 after 1600 iterations
res_norm = 0.000095 after 1700 iterations
res_norm = 0.000083 after 1800 iterations
res_norm = 0.000073 after 1900 iterations
res_norm = 0.000064 after 2000 iterations
res_norm = 0.000057 after 2100 iterations
res_norm = 0.000050 after 2200 iterations
res_norm = 0.000044 after 2300 iterations
res_norm = 0.000039 after 2400 iterations
res_norm = 0.000035 after 2500 iterations
res_norm = 0.000031 after 2600 iterations
res_norm = 0.000027 after 2700 iterations
Problem solved in 2764 iterations
res_norm = 0.004104 after 100 iterations
res_norm = 0.002166 after 200 iterations
res_norm = 0.001448 after 300 iterations
res_norm = 0.001040 after 400 iterations
res_norm = 0.000821 after 500 iterations
res_norm = 0.000662 after 600 iterations
res_norm = 0.000535 after 700 iterations
res_norm = 0.000450 after 800 iterations
res_norm = 0.000377 after 900 iterations
res_norm = 0.000324 after 1000 iterations
res_norm = 0.000280 after 1100 iterations
res_norm = 0.000244 after 1200 iterations
res_norm = 0.000214 after 1300 iterations
res_norm = 0.000188 after 1400 iterations
res_norm = 0.000166 after 1500 iterations
res_norm = 0.000143 after 1600 iterations
res_norm = 0.000126 after 1700 iterations
res_norm = 0.000112 after 1800 iterations
res_norm = 0.000100 after 1900 iterations
res_norm = 0.000089 after 2000 iterations
res_norm = 0.000080 after 2100 iterations
res_norm = 0.000071 after 2200 iterations
res_norm = 0.000064 after 2300 iterations
res_norm = 0.000058 after 2400 iterations
res_norm = 0.000052 after 2500 iterations
res_norm = 0.000047 after 2600 iterations
res_norm = 0.000042 after 2700 iterations
res_norm = 0.000038 after 2800 iterations
res_norm = 0.000035 after 2900 iterations
res_norm = 0.000031 after 3000 iterations
res_norm = 0.000028 after 3100 iterations
Problem solved in 3173 iterations
res_norm = 0.003838 after 100 iterations
res_norm = 0.002111 after 200 iterations
res_norm = 0.001375 after 300 iterations
res_norm = 0.000994 after 400 iterations
res_norm = 0.000776 after 500 iterations
res_norm = 0.000623 after 600 iterations
res_norm = 0.000481 after 700 iterations
res_norm = 0.000391 after 800 iterations
res_norm = 0.000324 after 900 iterations
res_norm = 0.000266 after 1000 iterations
res_norm = 0.000224 after 1100 iterations
res_norm = 0.000183 after 1200 iterations
res_norm = 0.000155 after 1300 iterations
res_norm = 0.000132 after 1400 iterations
res_norm = 0.000114 after 1500 iterations
res_norm = 0.000099 after 1600 iterations
res_norm = 0.000086 after 1700 iterations
res_norm = 0.000075 after 1800 iterations
res_norm = 0.000066 after 1900 iterations
res_norm = 0.000058 after 2000 iterations
res_norm = 0.000051 after 2100 iterations
res_norm = 0.000045 after 2200 iterations
res_norm = 0.000040 after 2300 iterations
res_norm = 0.000036 after 2400 iterations
res_norm = 0.000032 after 2500 iterations
res_norm = 0.000029 after 2600 iterations
res_norm = 0.000026 after 2700 iterations
Problem solved in 2703 iterations
res_norm = 0.003827 after 100 iterations
res_norm = 0.002124 after 200 iterations
res_norm = 0.001395 after 300 iterations
res_norm = 0.001027 after 400 iterations
res_norm = 0.000782 after 500 iterations
res_norm = 0.000604 after 600 iterations
res_norm = 0.000481 after 700 iterations
res_norm = 0.000388 after 800 iterations
res_norm = 0.000312 after 900 iterations
res_norm = 0.000247 after 1000 iterations
res_norm = 0.000203 after 1100 iterations
res_norm = 0.000168 after 1200 iterations
res_norm = 0.000140 after 1300 iterations
res_norm = 0.000118 after 1400 iterations
res_norm = 0.000099 after 1500 iterations
res_norm = 0.000084 after 1600 iterations
res_norm = 0.000071 after 1700 iterations
res_norm = 0.000061 after 1800 iterations
res_norm = 0.000052 after 1900 iterations
res_norm = 0.000045 after 2000 iterations
res_norm = 0.000039 after 2100 iterations
res_norm = 0.000034 after 2200 iterations
res_norm = 0.000029 after 2300 iterations
Problem solved in 2397 iterations
res_norm = 0.004031 after 100 iterations
res_norm = 0.002090 after 200 iterations
res_norm = 0.001349 after 300 iterations
res_norm = 0.000977 after 400 iterations
res_norm = 0.000746 after 500 iterations
res_norm = 0.000588 after 600 iterations
res_norm = 0.000472 after 700 iterations
res_norm = 0.000381 after 800 iterations
res_norm = 0.000311 after 900 iterations
res_norm = 0.000250 after 1000 iterations
res_norm = 0.000208 after 1100 iterations
res_norm = 0.000174 after 1200 iterations
res_norm = 0.000145 after 1300 iterations
res_norm = 0.000121 after 1400 iterations
res_norm = 0.000103 after 1500 iterations
res_norm = 0.000088 after 1600 iterations
res_norm = 0.000075 after 1700 iterations
res_norm = 0.000064 after 1800 iterations
res_norm = 0.000056 after 1900 iterations
res_norm = 0.000048 after 2000 iterations
res_norm = 0.000042 after 2100 iterations
res_norm = 0.000036 after 2200 iterations
res_norm = 0.000032 after 2300 iterations
res_norm = 0.000028 after 2400 iterations
Problem solved in 2458 iterations
res_norm = 0.003804 after 100 iterations
res_norm = 0.001990 after 200 iterations
res_norm = 0.001304 after 300 iterations
res_norm = 0.000937 after 400 iterations
res_norm = 0.000712 after 500 iterations
res_norm = 0.000554 after 600 iterations
res_norm = 0.000430 after 700 iterations
res_norm = 0.000348 after 800 iterations
res_norm = 0.000285 after 900 iterations
res_norm = 0.000234 after 1000 iterations
res_norm = 0.000194 after 1100 iterations
res_norm = 0.000163 after 1200 iterations
res_norm = 0.000137 after 1300 iterations
res_norm = 0.000117 after 1400 iterations
res_norm = 0.000099 after 1500 iterations
res_norm = 0.000085 after 1600 iterations
res_norm = 0.000073 after 1700 iterations
res_norm = 0.000063 after 1800 iterations
res_norm = 0.000054 after 1900 iterations
res_norm = 0.000047 after 2000 iterations
res_norm = 0.000041 after 2100 iterations
res_norm = 0.000035 after 2200 iterations
res_norm = 0.000031 after 2300 iterations
res_norm = 0.000027 after 2400 iterations
Problem solved in 2455 iterations
res_norm = 0.004003 after 100 iterations
res_norm = 0.002011 after 200 iterations
res_norm = 0.001328 after 300 iterations
res_norm = 0.000955 after 400 iterations
res_norm = 0.000718 after 500 iterations
res_norm = 0.000556 after 600 iterations
res_norm = 0.000446 after 700 iterations
res_norm = 0.000357 after 800 iterations
res_norm = 0.000291 after 900 iterations
res_norm = 0.000241 after 1000 iterations
res_norm = 0.000201 after 1100 iterations
res_norm = 0.000163 after 1200 iterations
res_norm = 0.000136 after 1300 iterations
res_norm = 0.000115 after 1400 iterations
res_norm = 0.000097 after 1500 iterations
res_norm = 0.000083 after 1600 iterations
res_norm = 0.000071 after 1700 iterations
res_norm = 0.000061 after 1800 iterations
res_norm = 0.000052 after 1900 iterations
res_norm = 0.000045 after 2000 iterations
res_norm = 0.000039 after 2100 iterations
res_norm = 0.000034 after 2200 iterations
res_norm = 0.000029 after 2300 iterations
res_norm = 0.000025 after 2400 iterations
Problem solved in 2403 iterations
res_norm = 0.003885 after 100 iterations
res_norm = 0.001873 after 200 iterations
res_norm = 0.001240 after 300 iterations
res_norm = 0.000872 after 400 iterations
res_norm = 0.000664 after 500 iterations
res_norm = 0.000518 after 600 iterations
res_norm = 0.000402 after 700 iterations
res_norm = 0.000324 after 800 iterations
res_norm = 0.000260 after 900 iterations
res_norm = 0.000208 after 1000 iterations
res_norm = 0.000172 after 1100 iterations
res_norm = 0.000144 after 1200 iterations
res_norm = 0.000122 after 1300 iterations
res_norm = 0.000103 after 1400 iterations
res_norm = 0.000086 after 1500 iterations
res_norm = 0.000073 after 1600 iterations
res_norm = 0.000063 after 1700 iterations
res_norm = 0.000054 after 1800 iterations
res_norm = 0.000047 after 1900 iterations
res_norm = 0.000041 after 2000 iterations
res_norm = 0.000036 after 2100 iterations
res_norm = 0.000031 after 2200 iterations
res_norm = 0.000028 after 2300 iterations
Problem solved in 2386 iterations
res_norm = 0.004039 after 100 iterations
res_norm = 0.002079 after 200 iterations
res_norm = 0.001371 after 300 iterations
res_norm = 0.000994 after 400 iterations
res_norm = 0.000737 after 500 iterations
res_norm = 0.000573 after 600 iterations
res_norm = 0.000459 after 700 iterations
res_norm = 0.000359 after 800 iterations
res_norm = 0.000293 after 900 iterations
res_norm = 0.000240 after 1000 iterations
res_norm = 0.000200 after 1100 iterations
res_norm = 0.000167 after 1200 iterations
res_norm = 0.000141 after 1300 iterations
res_norm = 0.000119 after 1400 iterations
res_norm = 0.000101 after 1500 iterations
res_norm = 0.000087 after 1600 iterations
res_norm = 0.000074 after 1700 iterations
res_norm = 0.000064 after 1800 iterations
res_norm = 0.000055 after 1900 iterations
res_norm = 0.000048 after 2000 iterations
res_norm = 0.000042 after 2100 iterations
res_norm = 0.000036 after 2200 iterations
res_norm = 0.000032 after 2300 iterations
res_norm = 0.000028 after 2400 iterations
Problem solved in 2464 iterations
res_norm = 0.003926 after 100 iterations
res_norm = 0.001992 after 200 iterations
res_norm = 0.001311 after 300 iterations
res_norm = 0.000950 after 400 iterations
res_norm = 0.000728 after 500 iterations
res_norm = 0.000587 after 600 iterations
res_norm = 0.000477 after 700 iterations
res_norm = 0.000392 after 800 iterations
res_norm = 0.000322 after 900 iterations
res_norm = 0.000269 after 1000 iterations
res_norm = 0.000224 after 1100 iterations
res_norm = 0.000185 after 1200 iterations
res_norm = 0.000155 after 1300 iterations
res_norm = 0.000131 after 1400 iterations
res_norm = 0.000111 after 1500 iterations
res_norm = 0.000095 after 1600 iterations
res_norm = 0.000082 after 1700 iterations
res_norm = 0.000070 after 1800 iterations
res_norm = 0.000061 after 1900 iterations
res_norm = 0.000053 after 2000 iterations
res_norm = 0.000046 after 2100 iterations
res_norm = 0.000040 after 2200 iterations
res_norm = 0.000035 after 2300 iterations
res_norm = 0.000030 after 2400 iterations
res_norm = 0.000027 after 2500 iterations
Problem solved in 2538 iterations
res_norm = 0.003880 after 100 iterations
res_norm = 0.001945 after 200 iterations
res_norm = 0.001265 after 300 iterations
res_norm = 0.000894 after 400 iterations
res_norm = 0.000679 after 500 iterations
res_norm = 0.000533 after 600 iterations
res_norm = 0.000429 after 700 iterations
res_norm = 0.000350 after 800 iterations
res_norm = 0.000288 after 900 iterations
res_norm = 0.000238 after 1000 iterations
res_norm = 0.000201 after 1100 iterations
res_norm = 0.000170 after 1200 iterations
res_norm = 0.000145 after 1300 iterations
res_norm = 0.000124 after 1400 iterations
res_norm = 0.000105 after 1500 iterations
res_norm = 0.000089 after 1600 iterations
res_norm = 0.000076 after 1700 iterations
res_norm = 0.000066 after 1800 iterations
res_norm = 0.000057 after 1900 iterations
res_norm = 0.000050 after 2000 iterations
res_norm = 0.000043 after 2100 iterations
res_norm = 0.000038 after 2200 iterations
res_norm = 0.000033 after 2300 iterations
res_norm = 0.000029 after 2400 iterations
res_norm = 0.000025 after 2500 iterations
Problem solved in 2510 iterations
res_norm = 0.004009 after 100 iterations
res_norm = 0.002094 after 200 iterations
res_norm = 0.001390 after 300 iterations
res_norm = 0.000994 after 400 iterations
res_norm = 0.000757 after 500 iterations
res_norm = 0.000607 after 600 iterations
res_norm = 0.000495 after 700 iterations
res_norm = 0.000404 after 800 iterations
res_norm = 0.000340 after 900 iterations
res_norm = 0.000289 after 1000 iterations
res_norm = 0.000244 after 1100 iterations
res_norm = 0.000210 after 1200 iterations
res_norm = 0.000182 after 1300 iterations
res_norm = 0.000158 after 1400 iterations
res_norm = 0.000138 after 1500 iterations
res_norm = 0.000121 after 1600 iterations
res_norm = 0.000107 after 1700 iterations
res_norm = 0.000095 after 1800 iterations
res_norm = 0.000084 after 1900 iterations
res_norm = 0.000075 after 2000 iterations
res_norm = 0.000067 after 2100 iterations
res_norm = 0.000060 after 2200 iterations
res_norm = 0.000052 after 2300 iterations
res_norm = 0.000046 after 2400 iterations
res_norm = 0.000041 after 2500 iterations
res_norm = 0.000036 after 2600 iterations
res_norm = 0.000032 after 2700 iterations
res_norm = 0.000029 after 2800 iterations
res_norm = 0.000026 after 2900 iterations
Problem solved in 2906 iterations
res_norm = 0.003747 after 100 iterations
res_norm = 0.002014 after 200 iterations
res_norm = 0.001302 after 300 iterations
res_norm = 0.000927 after 400 iterations
res_norm = 0.000711 after 500 iterations
res_norm = 0.000562 after 600 iterations
res_norm = 0.000452 after 700 iterations
res_norm = 0.000353 after 800 iterations
res_norm = 0.000286 after 900 iterations
res_norm = 0.000236 after 1000 iterations
res_norm = 0.000196 after 1100 iterations
res_norm = 0.000165 after 1200 iterations
res_norm = 0.000139 after 1300 iterations
res_norm = 0.000118 after 1400 iterations
res_norm = 0.000100 after 1500 iterations
res_norm = 0.000082 after 1600 iterations
res_norm = 0.000070 after 1700 iterations
res_norm = 0.000060 after 1800 iterations
res_norm = 0.000052 after 1900 iterations
res_norm = 0.000045 after 2000 iterations
res_norm = 0.000039 after 2100 iterations
res_norm = 0.000034 after 2200 iterations
res_norm = 0.000030 after 2300 iterations
res_norm = 0.000026 after 2400 iterations
Problem solved in 2442 iterations
res_norm = 0.003694 after 100 iterations
res_norm = 0.001980 after 200 iterations
res_norm = 0.001285 after 300 iterations
res_norm = 0.000917 after 400 iterations
res_norm = 0.000694 after 500 iterations
res_norm = 0.000532 after 600 iterations
res_norm = 0.000411 after 700 iterations
res_norm = 0.000325 after 800 iterations
res_norm = 0.000260 after 900 iterations
res_norm = 0.000211 after 1000 iterations
res_norm = 0.000172 after 1100 iterations
res_norm = 0.000141 after 1200 iterations
res_norm = 0.000116 after 1300 iterations
res_norm = 0.000094 after 1400 iterations
res_norm = 0.000076 after 1500 iterations
res_norm = 0.000063 after 1600 iterations
res_norm = 0.000053 after 1700 iterations
res_norm = 0.000044 after 1800 iterations
res_norm = 0.000037 after 1900 iterations
res_norm = 0.000031 after 2000 iterations
res_norm = 0.000026 after 2100 iterations
Problem solved in 2134 iterations
res_norm = 0.003863 after 100 iterations
res_norm = 0.001963 after 200 iterations
res_norm = 0.001250 after 300 iterations
res_norm = 0.000877 after 400 iterations
res_norm = 0.000652 after 500 iterations
res_norm = 0.000504 after 600 iterations
res_norm = 0.000396 after 700 iterations
res_norm = 0.000316 after 800 iterations
res_norm = 0.000255 after 900 iterations
res_norm = 0.000207 after 1000 iterations
res_norm = 0.000169 after 1100 iterations
res_norm = 0.000140 after 1200 iterations
res_norm = 0.000113 after 1300 iterations
res_norm = 0.000094 after 1400 iterations
res_norm = 0.000078 after 1500 iterations
res_norm = 0.000065 after 1600 iterations
res_norm = 0.000055 after 1700 iterations
res_norm = 0.000046 after 1800 iterations
res_norm = 0.000039 after 1900 iterations
res_norm = 0.000033 after 2000 iterations
res_norm = 0.000028 after 2100 iterations
Problem solved in 2171 iterations
res_norm = 0.003664 after 100 iterations
res_norm = 0.001863 after 200 iterations
res_norm = 0.001205 after 300 iterations
res_norm = 0.000841 after 400 iterations
res_norm = 0.000628 after 500 iterations
res_norm = 0.000482 after 600 iterations
res_norm = 0.000374 after 700 iterations
res_norm = 0.000298 after 800 iterations
res_norm = 0.000231 after 900 iterations
res_norm = 0.000187 after 1000 iterations
res_norm = 0.000152 after 1100 iterations
res_norm = 0.000124 after 1200 iterations
res_norm = 0.000103 after 1300 iterations
res_norm = 0.000085 after 1400 iterations
res_norm = 0.000071 after 1500 iterations
res_norm = 0.000059 after 1600 iterations
res_norm = 0.000050 after 1700 iterations
res_norm = 0.000042 after 1800 iterations
res_norm = 0.000035 after 1900 iterations
res_norm = 0.000030 after 2000 iterations
res_norm = 0.000025 after 2100 iterations
Problem solved in 2127 iterations
res_norm = 0.003838 after 100 iterations
res_norm = 0.001868 after 200 iterations
res_norm = 0.001213 after 300 iterations
res_norm = 0.000857 after 400 iterations
res_norm = 0.000638 after 500 iterations
res_norm = 0.000485 after 600 iterations
res_norm = 0.000377 after 700 iterations
res_norm = 0.000298 after 800 iterations
res_norm = 0.000239 after 900 iterations
res_norm = 0.000193 after 1000 iterations
res_norm = 0.000158 after 1100 iterations
res_norm = 0.000129 after 1200 iterations
res_norm = 0.000107 after 1300 iterations
res_norm = 0.000089 after 1400 iterations
res_norm = 0.000074 after 1500 iterations
res_norm = 0.000062 after 1600 iterations
res_norm = 0.000052 after 1700 iterations
res_norm = 0.000044 after 1800 iterations
res_norm = 0.000037 after 1900 iterations
res_norm = 0.000031 after 2000 iterations
res_norm = 0.000026 after 2100 iterations
Problem solved in 2139 iterations
res_norm = 0.003709 after 100 iterations
res_norm = 0.001784 after 200 iterations
res_norm = 0.001123 after 300 iterations
res_norm = 0.000777 after 400 iterations
res_norm = 0.000573 after 500 iterations
res_norm = 0.000439 after 600 iterations
res_norm = 0.000340 after 700 iterations
res_norm = 0.000269 after 800 iterations
res_norm = 0.000214 after 900 iterations
res_norm = 0.000170 after 1000 iterations
res_norm = 0.000137 after 1100 iterations
res_norm = 0.000112 after 1200 iterations
res_norm = 0.000092 after 1300 iterations
res_norm = 0.000077 after 1400 iterations
res_norm = 0.000064 after 1500 iterations
res_norm = 0.000053 after 1600 iterations
res_norm = 0.000045 after 1700 iterations
res_norm = 0.000038 after 1800 iterations
res_norm = 0.000032 after 1900 iterations
res_norm = 0.000027 after 2000 iterations
Problem solved in 2078 iterations
res_norm = 0.003873 after 100 iterations
res_norm = 0.001979 after 200 iterations
res_norm = 0.001253 after 300 iterations
res_norm = 0.000889 after 400 iterations
res_norm = 0.000664 after 500 iterations
res_norm = 0.000500 after 600 iterations
res_norm = 0.000391 after 700 iterations
res_norm = 0.000310 after 800 iterations
res_norm = 0.000249 after 900 iterations
res_norm = 0.000195 after 1000 iterations
res_norm = 0.000158 after 1100 iterations
res_norm = 0.000129 after 1200 iterations
res_norm = 0.000106 after 1300 iterations
res_norm = 0.000087 after 1400 iterations
res_norm = 0.000072 after 1500 iterations
res_norm = 0.000060 after 1600 iterations
res_norm = 0.000050 after 1700 iterations
res_norm = 0.000042 after 1800 iterations
