MATLAB is selecting SOFTWARE OPENGL rendering.

                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022b Update 1 (9.13.0.2080170) 64-bit (glnxa64)
                             September 28, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
Problem solved in 1234 iterations
res_norm = 0.002655 after 100 iterations
res_norm = 0.001106 after 200 iterations
res_norm = 0.000502 after 300 iterations
res_norm = 0.000265 after 400 iterations
res_norm = 0.000155 after 500 iterations
res_norm = 0.000097 after 600 iterations
res_norm = 0.000065 after 700 iterations
res_norm = 0.000045 after 800 iterations
res_norm = 0.000032 after 900 iterations
res_norm = 0.000022 after 1000 iterations
Problem solved in 1057 iterations
res_norm = 0.002737 after 100 iterations
res_norm = 0.001101 after 200 iterations
res_norm = 0.000501 after 300 iterations
res_norm = 0.000259 after 400 iterations
res_norm = 0.000146 after 500 iterations
res_norm = 0.000091 after 600 iterations
res_norm = 0.000059 after 700 iterations
res_norm = 0.000040 after 800 iterations
res_norm = 0.000027 after 900 iterations
res_norm = 0.000019 after 1000 iterations
Problem solved in 1003 iterations
res_norm = 0.002803 after 100 iterations
res_norm = 0.001044 after 200 iterations
res_norm = 0.000458 after 300 iterations
res_norm = 0.000238 after 400 iterations
res_norm = 0.000141 after 500 iterations
res_norm = 0.000090 after 600 iterations
res_norm = 0.000061 after 700 iterations
res_norm = 0.000042 after 800 iterations
res_norm = 0.000029 after 900 iterations
res_norm = 0.000020 after 1000 iterations
Problem solved in 1023 iterations
res_norm = 0.002488 after 100 iterations
res_norm = 0.001003 after 200 iterations
res_norm = 0.000475 after 300 iterations
res_norm = 0.000230 after 400 iterations
res_norm = 0.000127 after 500 iterations
res_norm = 0.000075 after 600 iterations
res_norm = 0.000046 after 700 iterations
res_norm = 0.000030 after 800 iterations
res_norm = 0.000020 after 900 iterations
Problem solved in 930 iterations
res_norm = 0.002723 after 100 iterations
res_norm = 0.001004 after 200 iterations
res_norm = 0.000467 after 300 iterations
res_norm = 0.000242 after 400 iterations
res_norm = 0.000139 after 500 iterations
res_norm = 0.000086 after 600 iterations
res_norm = 0.000056 after 700 iterations
res_norm = 0.000037 after 800 iterations
res_norm = 0.000025 after 900 iterations
Problem solved in 988 iterations
res_norm = 0.002371 after 100 iterations
res_norm = 0.000952 after 200 iterations
res_norm = 0.000458 after 300 iterations
res_norm = 0.000249 after 400 iterations
res_norm = 0.000146 after 500 iterations
res_norm = 0.000093 after 600 iterations
res_norm = 0.000054 after 700 iterations
res_norm = 0.000036 after 800 iterations
res_norm = 0.000025 after 900 iterations
Problem solved in 991 iterations
res_norm = 0.002695 after 100 iterations
res_norm = 0.001029 after 200 iterations
res_norm = 0.000453 after 300 iterations
res_norm = 0.000241 after 400 iterations
res_norm = 0.000130 after 500 iterations
res_norm = 0.000083 after 600 iterations
res_norm = 0.000056 after 700 iterations
res_norm = 0.000038 after 800 iterations
res_norm = 0.000027 after 900 iterations
res_norm = 0.000019 after 1000 iterations
Problem solved in 1009 iterations
res_norm = 0.002591 after 100 iterations
res_norm = 0.001061 after 200 iterations
res_norm = 0.000510 after 300 iterations
res_norm = 0.000249 after 400 iterations
res_norm = 0.000144 after 500 iterations
res_norm = 0.000091 after 600 iterations
res_norm = 0.000060 after 700 iterations
res_norm = 0.000041 after 800 iterations
res_norm = 0.000028 after 900 iterations
res_norm = 0.000020 after 1000 iterations
Problem solved in 1019 iterations
res_norm = 0.002528 after 100 iterations
res_norm = 0.001011 after 200 iterations
res_norm = 0.000471 after 300 iterations
res_norm = 0.000241 after 400 iterations
res_norm = 0.000142 after 500 iterations
res_norm = 0.000092 after 600 iterations
res_norm = 0.000062 after 700 iterations
res_norm = 0.000042 after 800 iterations
res_norm = 0.000030 after 900 iterations
res_norm = 0.000021 after 1000 iterations
Problem solved in 1039 iterations
res_norm = 0.002872 after 100 iterations
res_norm = 0.001185 after 200 iterations
res_norm = 0.000616 after 300 iterations
res_norm = 0.000360 after 400 iterations
res_norm = 0.000207 after 500 iterations
res_norm = 0.000135 after 600 iterations
res_norm = 0.000091 after 700 iterations
res_norm = 0.000063 after 800 iterations
res_norm = 0.000044 after 900 iterations
res_norm = 0.000031 after 1000 iterations
res_norm = 0.000021 after 1100 iterations
Problem solved in 1138 iterations
res_norm = 0.002632 after 100 iterations
res_norm = 0.001034 after 200 iterations
res_norm = 0.000481 after 300 iterations
res_norm = 0.000234 after 400 iterations
res_norm = 0.000131 after 500 iterations
res_norm = 0.000080 after 600 iterations
res_norm = 0.000052 after 700 iterations
res_norm = 0.000034 after 800 iterations
res_norm = 0.000023 after 900 iterations
Problem solved in 963 iterations
res_norm = 0.002614 after 100 iterations
res_norm = 0.000991 after 200 iterations
res_norm = 0.000434 after 300 iterations
res_norm = 0.000209 after 400 iterations
res_norm = 0.000110 after 500 iterations
res_norm = 0.000063 after 600 iterations
res_norm = 0.000038 after 700 iterations
res_norm = 0.000024 after 800 iterations
Problem solved in 861 iterations
res_norm = 0.002626 after 100 iterations
res_norm = 0.000955 after 200 iterations
res_norm = 0.000407 after 300 iterations
res_norm = 0.000194 after 400 iterations
res_norm = 0.000106 after 500 iterations
res_norm = 0.000063 after 600 iterations
res_norm = 0.000039 after 700 iterations
res_norm = 0.000025 after 800 iterations
Problem solved in 879 iterations
res_norm = 0.002329 after 100 iterations
res_norm = 0.000920 after 200 iterations
res_norm = 0.000407 after 300 iterations
res_norm = 0.000200 after 400 iterations
res_norm = 0.000105 after 500 iterations
res_norm = 0.000059 after 600 iterations
res_norm = 0.000032 after 700 iterations
res_norm = 0.000020 after 800 iterations
Problem solved in 822 iterations
res_norm = 0.002593 after 100 iterations
res_norm = 0.000925 after 200 iterations
res_norm = 0.000408 after 300 iterations
res_norm = 0.000198 after 400 iterations
res_norm = 0.000106 after 500 iterations
res_norm = 0.000060 after 600 iterations
res_norm = 0.000037 after 700 iterations
res_norm = 0.000023 after 800 iterations
Problem solved in 855 iterations
res_norm = 0.002246 after 100 iterations
res_norm = 0.000889 after 200 iterations
res_norm = 0.000404 after 300 iterations
res_norm = 0.000203 after 400 iterations
res_norm = 0.000111 after 500 iterations
res_norm = 0.000065 after 600 iterations
res_norm = 0.000041 after 700 iterations
res_norm = 0.000026 after 800 iterations
Problem solved in 893 iterations
res_norm = 0.002531 after 100 iterations
res_norm = 0.000970 after 200 iterations
res_norm = 0.000390 after 300 iterations
res_norm = 0.000192 after 400 iterations
res_norm = 0.000108 after 500 iterations
res_norm = 0.000066 after 600 iterations
res_norm = 0.000042 after 700 iterations
res_norm = 0.000028 after 800 iterations
res_norm = 0.000018 after 900 iterations
Problem solved in 905 iterations
res_norm = 0.002550 after 100 iterations
res_norm = 0.000966 after 200 iterations
res_norm = 0.000438 after 300 iterations
res_norm = 0.000224 after 400 iterations
res_norm = 0.000124 after 500 iterations
res_norm = 0.000068 after 600 iterations
res_norm = 0.000041 after 700 iterations
res_norm = 0.000026 after 800 iterations
Problem solved in 885 iterations
res_norm = 0.002373 after 100 iterations
res_norm = 0.000905 after 200 iterations
res_norm = 0.000414 after 300 iterations
res_norm = 0.000203 after 400 iterations
res_norm = 0.000110 after 500 iterations
res_norm = 0.000064 after 600 iterations
res_norm = 0.000040 after 700 iterations
res_norm = 0.000026 after 800 iterations
Problem solved in 888 iterations
res_norm = 0.002673 after 100 iterations
res_norm = 0.001060 after 200 iterations
res_norm = 0.000532 after 300 iterations
res_norm = 0.000294 after 400 iterations
res_norm = 0.000174 after 500 iterations
res_norm = 0.000109 after 600 iterations
res_norm = 0.000067 after 700 iterations
res_norm = 0.000044 after 800 iterations
res_norm = 0.000029 after 900 iterations
res_norm = 0.000019 after 1000 iterations
Problem solved in 1011 iterations
res_norm = 0.002492 after 100 iterations
res_norm = 0.000924 after 200 iterations
res_norm = 0.000420 after 300 iterations
res_norm = 0.000202 after 400 iterations
res_norm = 0.000106 after 500 iterations
res_norm = 0.000058 after 600 iterations
res_norm = 0.000035 after 700 iterations
res_norm = 0.000022 after 800 iterations
Problem solved in 841 iterations
res_norm = 0.002328 after 100 iterations
res_norm = 0.000833 after 200 iterations
res_norm = 0.000351 after 300 iterations
res_norm = 0.000154 after 400 iterations
res_norm = 0.000071 after 500 iterations
res_norm = 0.000035 after 600 iterations
res_norm = 0.000018 after 700 iterations
Problem solved in 704 iterations
res_norm = 0.002350 after 100 iterations
res_norm = 0.000838 after 200 iterations
res_norm = 0.000329 after 300 iterations
res_norm = 0.000143 after 400 iterations
res_norm = 0.000066 after 500 iterations
res_norm = 0.000034 after 600 iterations
res_norm = 0.000019 after 700 iterations
Problem solved in 712 iterations
res_norm = 0.002175 after 100 iterations
res_norm = 0.000767 after 200 iterations
res_norm = 0.000317 after 300 iterations
res_norm = 0.000139 after 400 iterations
res_norm = 0.000065 after 500 iterations
res_norm = 0.000032 after 600 iterations
Problem solved in 693 iterations
res_norm = 0.002326 after 100 iterations
res_norm = 0.000803 after 200 iterations
res_norm = 0.000324 after 300 iterations
res_norm = 0.000143 after 400 iterations
res_norm = 0.000067 after 500 iterations
res_norm = 0.000034 after 600 iterations
res_norm = 0.000018 after 700 iterations
Problem solved in 703 iterations
res_norm = 0.002030 after 100 iterations
res_norm = 0.000739 after 200 iterations
res_norm = 0.000305 after 300 iterations
res_norm = 0.000141 after 400 iterations
res_norm = 0.000069 after 500 iterations
res_norm = 0.000036 after 600 iterations
res_norm = 0.000020 after 700 iterations
Problem solved in 726 iterations
res_norm = 0.002286 after 100 iterations
res_norm = 0.000835 after 200 iterations
res_norm = 0.000318 after 300 iterations
res_norm = 0.000137 after 400 iterations
res_norm = 0.000065 after 500 iterations
res_norm = 0.000034 after 600 iterations
res_norm = 0.000019 after 700 iterations
Problem solved in 714 iterations
res_norm = 0.002264 after 100 iterations
res_norm = 0.000828 after 200 iterations
res_norm = 0.000344 after 300 iterations
res_norm = 0.000155 after 400 iterations
res_norm = 0.000076 after 500 iterations
res_norm = 0.000039 after 600 iterations
res_norm = 0.000021 after 700 iterations
Problem solved in 736 iterations
res_norm = 0.002151 after 100 iterations
res_norm = 0.000765 after 200 iterations
res_norm = 0.000329 after 300 iterations
res_norm = 0.000147 after 400 iterations
res_norm = 0.000070 after 500 iterations
res_norm = 0.000035 after 600 iterations
res_norm = 0.000019 after 700 iterations
Problem solved in 717 iterations
res_norm = 0.002397 after 100 iterations
res_norm = 0.000886 after 200 iterations
res_norm = 0.000413 after 300 iterations
res_norm = 0.000208 after 400 iterations
res_norm = 0.000111 after 500 iterations
res_norm = 0.000063 after 600 iterations
res_norm = 0.000037 after 700 iterations
res_norm = 0.000022 after 800 iterations
Problem solved in 845 iterations
res_norm = 0.002306 after 100 iterations
res_norm = 0.000766 after 200 iterations
res_norm = 0.000319 after 300 iterations
res_norm = 0.000141 after 400 iterations
res_norm = 0.000066 after 500 iterations
res_norm = 0.000033 after 600 iterations
Problem solved in 699 iterations
res_norm = 0.002002 after 100 iterations
res_norm = 0.000635 after 200 iterations
res_norm = 0.000225 after 300 iterations
res_norm = 0.000085 after 400 iterations
res_norm = 0.000033 after 500 iterations
Problem solved in 575 iterations
res_norm = 0.001960 after 100 iterations
res_norm = 0.000611 after 200 iterations
res_norm = 0.000219 after 300 iterations
res_norm = 0.000082 after 400 iterations
res_norm = 0.000032 after 500 iterations
Problem solved in 570 iterations
res_norm = 0.001865 after 100 iterations
res_norm = 0.000562 after 200 iterations
res_norm = 0.000203 after 300 iterations
res_norm = 0.000074 after 400 iterations
res_norm = 0.000029 after 500 iterations
Problem solved in 560 iterations
res_norm = 0.001978 after 100 iterations
res_norm = 0.000654 after 200 iterations
res_norm = 0.000226 after 300 iterations
res_norm = 0.000085 after 400 iterations
res_norm = 0.000033 after 500 iterations
Problem solved in 574 iterations
res_norm = 0.001776 after 100 iterations
res_norm = 0.000516 after 200 iterations
res_norm = 0.000189 after 300 iterations
res_norm = 0.000073 after 400 iterations
res_norm = 0.000029 after 500 iterations
Problem solved in 569 iterations
res_norm = 0.001915 after 100 iterations
res_norm = 0.000637 after 200 iterations
res_norm = 0.000226 after 300 iterations
res_norm = 0.000084 after 400 iterations
res_norm = 0.000032 after 500 iterations
Problem solved in 571 iterations
res_norm = 0.001926 after 100 iterations
res_norm = 0.000611 after 200 iterations
res_norm = 0.000220 after 300 iterations
res_norm = 0.000085 after 400 iterations
res_norm = 0.000034 after 500 iterations
Problem solved in 581 iterations
res_norm = 0.001802 after 100 iterations
res_norm = 0.000576 after 200 iterations
res_norm = 0.000208 after 300 iterations
res_norm = 0.000081 after 400 iterations
res_norm = 0.000032 after 500 iterations
Problem solved in 578 iterations
res_norm = 0.002002 after 100 iterations
res_norm = 0.000700 after 200 iterations
res_norm = 0.000260 after 300 iterations
res_norm = 0.000109 after 400 iterations
res_norm = 0.000048 after 500 iterations
res_norm = 0.000022 after 600 iterations
Problem solved in 636 iterations
res_norm = 0.001910 after 100 iterations
res_norm = 0.000592 after 200 iterations
res_norm = 0.000208 after 300 iterations
res_norm = 0.000076 after 400 iterations
res_norm = 0.000029 after 500 iterations
Problem solved in 560 iterations
res_norm = 0.001469 after 100 iterations
res_norm = 0.000372 after 200 iterations
res_norm = 0.000103 after 300 iterations
res_norm = 0.000030 after 400 iterations
Problem solved in 452 iterations
res_norm = 0.001431 after 100 iterations
res_norm = 0.000353 after 200 iterations
res_norm = 0.000098 after 300 iterations
res_norm = 0.000028 after 400 iterations
Problem solved in 447 iterations
res_norm = 0.001390 after 100 iterations
res_norm = 0.000324 after 200 iterations
res_norm = 0.000087 after 300 iterations
res_norm = 0.000025 after 400 iterations
Problem solved in 438 iterations
res_norm = 0.001469 after 100 iterations
res_norm = 0.000370 after 200 iterations
res_norm = 0.000108 after 300 iterations
res_norm = 0.000033 after 400 iterations
Problem solved in 463 iterations
res_norm = 0.001297 after 100 iterations
res_norm = 0.000288 after 200 iterations
res_norm = 0.000077 after 300 iterations
res_norm = 0.000021 after 400 iterations
Problem solved in 428 iterations
res_norm = 0.001415 after 100 iterations
res_norm = 0.000372 after 200 iterations
res_norm = 0.000110 after 300 iterations
res_norm = 0.000033 after 400 iterations
Problem solved in 465 iterations
res_norm = 0.001410 after 100 iterations
res_norm = 0.000348 after 200 iterations
res_norm = 0.000098 after 300 iterations
res_norm = 0.000029 after 400 iterations
Problem solved in 452 iterations
res_norm = 0.001326 after 100 iterations
res_norm = 0.000314 after 200 iterations
res_norm = 0.000087 after 300 iterations
res_norm = 0.000025 after 400 iterations
Problem solved in 440 iterations
res_norm = 0.001484 after 100 iterations
res_norm = 0.000385 after 200 iterations
res_norm = 0.000119 after 300 iterations
res_norm = 0.000038 after 400 iterations
Problem solved in 481 iterations
res_norm = 0.001435 after 100 iterations
res_norm = 0.000340 after 200 iterations
res_norm = 0.000094 after 300 iterations
res_norm = 0.000027 after 400 iterations
Problem solved in 445 iterations
res_norm = 0.000800 after 100 iterations
res_norm = 0.000120 after 200 iterations
res_norm = 0.000020 after 300 iterations
Problem solved in 320 iterations
res_norm = 0.000799 after 100 iterations
res_norm = 0.000113 after 200 iterations
res_norm = 0.000018 after 300 iterations
Problem solved in 312 iterations
res_norm = 0.000800 after 100 iterations
res_norm = 0.000117 after 200 iterations
res_norm = 0.000019 after 300 iterations
Problem solved in 316 iterations
res_norm = 0.000820 after 100 iterations
res_norm = 0.000131 after 200 iterations
res_norm = 0.000023 after 300 iterations
Problem solved in 328 iterations
res_norm = 0.000696 after 100 iterations
res_norm = 0.000091 after 200 iterations
Problem solved in 297 iterations
res_norm = 0.000810 after 100 iterations
res_norm = 0.000126 after 200 iterations
res_norm = 0.000022 after 300 iterations
Problem solved in 325 iterations
res_norm = 0.000747 after 100 iterations
res_norm = 0.000108 after 200 iterations
res_norm = 0.000017 after 300 iterations
Problem solved in 312 iterations
res_norm = 0.000764 after 100 iterations
res_norm = 0.000108 after 200 iterations
res_norm = 0.000017 after 300 iterations
Problem solved in 311 iterations
res_norm = 0.000815 after 100 iterations
res_norm = 0.000123 after 200 iterations
res_norm = 0.000021 after 300 iterations
Problem solved in 322 iterations
res_norm = 0.000808 after 100 iterations
res_norm = 0.000117 after 200 iterations
res_norm = 0.000019 after 300 iterations
Problem solved in 316 iterations
res_norm = 0.000258 after 100 iterations
Problem solved in 196 iterations
res_norm = 0.000249 after 100 iterations
Problem solved in 193 iterations
res_norm = 0.000285 after 100 iterations
res_norm = 0.000013 after 200 iterations
Problem solved in 202 iterations
res_norm = 0.000267 after 100 iterations
Problem solved in 198 iterations
res_norm = 0.000219 after 100 iterations
Problem solved in 187 iterations
res_norm = 0.000253 after 100 iterations
Problem solved in 196 iterations
res_norm = 0.000246 after 100 iterations
Problem solved in 192 iterations
res_norm = 0.000229 after 100 iterations
Problem solved in 190 iterations
res_norm = 0.000276 after 100 iterations
Problem solved in 199 iterations
res_norm = 0.000253 after 100 iterations
Problem solved in 196 iterations
res_norm = 0.000020 after 100 iterations
Problem solved in 114 iterations
res_norm = 0.000021 after 100 iterations
Problem solved in 115 iterations
res_norm = 0.000019 after 100 iterations
Problem solved in 112 iterations
res_norm = 0.000025 after 100 iterations
Problem solved in 122 iterations
res_norm = 0.000019 after 100 iterations
Problem solved in 115 iterations
res_norm = 0.000020 after 100 iterations
Problem solved in 112 iterations
res_norm = 0.000014 after 100 iterations
Problem solved in 106 iterations
res_norm = 0.000023 after 100 iterations
Problem solved in 123 iterations
res_norm = 0.000025 after 100 iterations
Problem solved in 122 iterations
res_norm = 0.000020 after 100 iterations
Problem solved in 123 iterations
Problem solved in 96 iterations
Problem solved in 98 iterations
Problem solved in 94 iterations
res_norm = 0.000012 after 100 iterations
Problem solved in 100 iterations
Problem solved in 90 iterations
Problem solved in 95 iterations
res_norm = 0.000012 after 100 iterations
Problem solved in 100 iterations
res_norm = 0.000012 after 100 iterations
Problem solved in 100 iterations
Problem solved in 90 iterations
res_norm = 0.000014 after 100 iterations
Problem solved in 114 iterations
res_norm = 0.002378 after 100 iterations
res_norm = 0.000939 after 200 iterations
res_norm = 0.000452 after 300 iterations
res_norm = 0.000233 after 400 iterations
res_norm = 0.000150 after 500 iterations
res_norm = 0.000100 after 600 iterations
res_norm = 0.000068 after 700 iterations
res_norm = 0.000046 after 800 iterations
res_norm = 0.000032 after 900 iterations
res_norm = 0.000022 after 1000 iterations
Problem solved in 1058 iterations
res_norm = 0.002366 after 100 iterations
res_norm = 0.000930 after 200 iterations
res_norm = 0.000472 after 300 iterations
res_norm = 0.000290 after 400 iterations
res_norm = 0.000174 after 500 iterations
res_norm = 0.000117 after 600 iterations
res_norm = 0.000080 after 700 iterations
res_norm = 0.000055 after 800 iterations
res_norm = 0.000038 after 900 iterations
res_norm = 0.000026 after 1000 iterations
res_norm = 0.000018 after 1100 iterations
Problem solved in 1113 iterations
res_norm = 0.002542 after 100 iterations
res_norm = 0.000963 after 200 iterations
res_norm = 0.000434 after 300 iterations
res_norm = 0.000246 after 400 iterations
res_norm = 0.000145 after 500 iterations
res_norm = 0.000096 after 600 iterations
res_norm = 0.000066 after 700 iterations
res_norm = 0.000046 after 800 iterations
res_norm = 0.000032 after 900 iterations
res_norm = 0.000023 after 1000 iterations
Problem solved in 1078 iterations
res_norm = 0.002416 after 100 iterations
res_norm = 0.001024 after 200 iterations
res_norm = 0.000505 after 300 iterations
res_norm = 0.000275 after 400 iterations
res_norm = 0.000173 after 500 iterations
res_norm = 0.000113 after 600 iterations
res_norm = 0.000077 after 700 iterations
res_norm = 0.000053 after 800 iterations
res_norm = 0.000037 after 900 iterations
res_norm = 0.000026 after 1000 iterations
res_norm = 0.000018 after 1100 iterations
Problem solved in 1109 iterations
res_norm = 0.002140 after 100 iterations
res_norm = 0.000846 after 200 iterations
res_norm = 0.000379 after 300 iterations
res_norm = 0.000225 after 400 iterations
res_norm = 0.000146 after 500 iterations
res_norm = 0.000098 after 600 iterations
res_norm = 0.000068 after 700 iterations
res_norm = 0.000048 after 800 iterations
res_norm = 0.000033 after 900 iterations
res_norm = 0.000024 after 1000 iterations
res_norm = 0.000017 after 1100 iterations
Problem solved in 1101 iterations
res_norm = 0.002310 after 100 iterations
res_norm = 0.000846 after 200 iterations
res_norm = 0.000427 after 300 iterations
res_norm = 0.000240 after 400 iterations
res_norm = 0.000146 after 500 iterations
res_norm = 0.000099 after 600 iterations
res_norm = 0.000070 after 700 iterations
res_norm = 0.000050 after 800 iterations
res_norm = 0.000035 after 900 iterations
res_norm = 0.000025 after 1000 iterations
res_norm = 0.000018 after 1100 iterations
Problem solved in 1115 iterations
res_norm = 0.002579 after 100 iterations
res_norm = 0.000874 after 200 iterations
res_norm = 0.000446 after 300 iterations
res_norm = 0.000265 after 400 iterations
res_norm = 0.000174 after 500 iterations
res_norm = 0.000117 after 600 iterations
res_norm = 0.000082 after 700 iterations
res_norm = 0.000058 after 800 iterations
res_norm = 0.000041 after 900 iterations
res_norm = 0.000029 after 1000 iterations
res_norm = 0.000021 after 1100 iterations
Problem solved in 1156 iterations
res_norm = 0.002258 after 100 iterations
res_norm = 0.000926 after 200 iterations
res_norm = 0.000471 after 300 iterations
res_norm = 0.000280 after 400 iterations
res_norm = 0.000176 after 500 iterations
res_norm = 0.000119 after 600 iterations
res_norm = 0.000081 after 700 iterations
res_norm = 0.000057 after 800 iterations
res_norm = 0.000040 after 900 iterations
res_norm = 0.000028 after 1000 iterations
res_norm = 0.000019 after 1100 iterations
Problem solved in 1136 iterations
res_norm = 0.002425 after 100 iterations
res_norm = 0.001125 after 200 iterations
res_norm = 0.000558 after 300 iterations
res_norm = 0.000348 after 400 iterations
res_norm = 0.000229 after 500 iterations
res_norm = 0.000159 after 600 iterations
res_norm = 0.000112 after 700 iterations
res_norm = 0.000079 after 800 iterations
res_norm = 0.000056 after 900 iterations
res_norm = 0.000040 after 1000 iterations
res_norm = 0.000028 after 1100 iterations
res_norm = 0.000020 after 1200 iterations
Problem solved in 1236 iterations
res_norm = 0.002551 after 100 iterations
res_norm = 0.000907 after 200 iterations
res_norm = 0.000410 after 300 iterations
res_norm = 0.000253 after 400 iterations
res_norm = 0.000158 after 500 iterations
res_norm = 0.000106 after 600 iterations
res_norm = 0.000073 after 700 iterations
res_norm = 0.000050 after 800 iterations
res_norm = 0.000035 after 900 iterations
res_norm = 0.000024 after 1000 iterations
Problem solved in 1088 iterations
res_norm = 0.002307 after 100 iterations
res_norm = 0.000875 after 200 iterations
res_norm = 0.000397 after 300 iterations
res_norm = 0.000207 after 400 iterations
res_norm = 0.000126 after 500 iterations
res_norm = 0.000081 after 600 iterations
res_norm = 0.000053 after 700 iterations
res_norm = 0.000035 after 800 iterations
res_norm = 0.000023 after 900 iterations
Problem solved in 969 iterations
res_norm = 0.002281 after 100 iterations
res_norm = 0.000870 after 200 iterations
res_norm = 0.000420 after 300 iterations
res_norm = 0.000247 after 400 iterations
res_norm = 0.000159 after 500 iterations
res_norm = 0.000107 after 600 iterations
res_norm = 0.000066 after 700 iterations
res_norm = 0.000044 after 800 iterations
res_norm = 0.000029 after 900 iterations
res_norm = 0.000020 after 1000 iterations
Problem solved in 1033 iterations
res_norm = 0.002451 after 100 iterations
res_norm = 0.000914 after 200 iterations
res_norm = 0.000391 after 300 iterations
res_norm = 0.000212 after 400 iterations
res_norm = 0.000128 after 500 iterations
res_norm = 0.000082 after 600 iterations
res_norm = 0.000054 after 700 iterations
res_norm = 0.000036 after 800 iterations
res_norm = 0.000024 after 900 iterations
Problem solved in 992 iterations
res_norm = 0.002332 after 100 iterations
res_norm = 0.000961 after 200 iterations
res_norm = 0.000455 after 300 iterations
res_norm = 0.000260 after 400 iterations
res_norm = 0.000150 after 500 iterations
res_norm = 0.000096 after 600 iterations
res_norm = 0.000063 after 700 iterations
res_norm = 0.000042 after 800 iterations
res_norm = 0.000028 after 900 iterations
res_norm = 0.000019 after 1000 iterations
Problem solved in 1027 iterations
res_norm = 0.002067 after 100 iterations
res_norm = 0.000781 after 200 iterations
res_norm = 0.000344 after 300 iterations
res_norm = 0.000195 after 400 iterations
res_norm = 0.000121 after 500 iterations
res_norm = 0.000079 after 600 iterations
res_norm = 0.000052 after 700 iterations
res_norm = 0.000035 after 800 iterations
res_norm = 0.000024 after 900 iterations
Problem solved in 998 iterations
res_norm = 0.002427 after 100 iterations
res_norm = 0.000812 after 200 iterations
res_norm = 0.000384 after 300 iterations
res_norm = 0.000214 after 400 iterations
res_norm = 0.000132 after 500 iterations
res_norm = 0.000084 after 600 iterations
res_norm = 0.000056 after 700 iterations
res_norm = 0.000038 after 800 iterations
res_norm = 0.000026 after 900 iterations
res_norm = 0.000018 after 1000 iterations
Problem solved in 1014 iterations
res_norm = 0.002482 after 100 iterations
res_norm = 0.000819 after 200 iterations
res_norm = 0.000397 after 300 iterations
res_norm = 0.000225 after 400 iterations
res_norm = 0.000141 after 500 iterations
res_norm = 0.000093 after 600 iterations
res_norm = 0.000063 after 700 iterations
res_norm = 0.000043 after 800 iterations
res_norm = 0.000029 after 900 iterations
res_norm = 0.000020 after 1000 iterations
Problem solved in 1046 iterations
res_norm = 0.002177 after 100 iterations
res_norm = 0.000862 after 200 iterations
res_norm = 0.000446 after 300 iterations
res_norm = 0.000243 after 400 iterations
res_norm = 0.000152 after 500 iterations
res_norm = 0.000099 after 600 iterations
res_norm = 0.000066 after 700 iterations
res_norm = 0.000045 after 800 iterations
res_norm = 0.000030 after 900 iterations
res_norm = 0.000021 after 1000 iterations
Problem solved in 1053 iterations
res_norm = 0.002442 after 100 iterations
res_norm = 0.001048 after 200 iterations
res_norm = 0.000505 after 300 iterations
res_norm = 0.000304 after 400 iterations
res_norm = 0.000198 after 500 iterations
res_norm = 0.000134 after 600 iterations
res_norm = 0.000092 after 700 iterations
res_norm = 0.000064 after 800 iterations
res_norm = 0.000044 after 900 iterations
res_norm = 0.000031 after 1000 iterations
res_norm = 0.000021 after 1100 iterations
Problem solved in 1155 iterations
res_norm = 0.002465 after 100 iterations
res_norm = 0.000867 after 200 iterations
res_norm = 0.000367 after 300 iterations
res_norm = 0.000216 after 400 iterations
res_norm = 0.000136 after 500 iterations
res_norm = 0.000088 after 600 iterations
res_norm = 0.000058 after 700 iterations
res_norm = 0.000039 after 800 iterations
res_norm = 0.000026 after 900 iterations
res_norm = 0.000017 after 1000 iterations
Problem solved in 1000 iterations
res_norm = 0.002201 after 100 iterations
res_norm = 0.000780 after 200 iterations
res_norm = 0.000321 after 300 iterations
res_norm = 0.000175 after 400 iterations
res_norm = 0.000105 after 500 iterations
res_norm = 0.000064 after 600 iterations
res_norm = 0.000040 after 700 iterations
res_norm = 0.000026 after 800 iterations
Problem solved in 894 iterations
res_norm = 0.002146 after 100 iterations
res_norm = 0.000804 after 200 iterations
res_norm = 0.000351 after 300 iterations
res_norm = 0.000186 after 400 iterations
res_norm = 0.000112 after 500 iterations
res_norm = 0.000070 after 600 iterations
res_norm = 0.000045 after 700 iterations
res_norm = 0.000029 after 800 iterations
res_norm = 0.000019 after 900 iterations
Problem solved in 928 iterations
res_norm = 0.002356 after 100 iterations
res_norm = 0.000921 after 200 iterations
res_norm = 0.000332 after 300 iterations
res_norm = 0.000164 after 400 iterations
res_norm = 0.000091 after 500 iterations
res_norm = 0.000054 after 600 iterations
res_norm = 0.000034 after 700 iterations
res_norm = 0.000021 after 800 iterations
Problem solved in 850 iterations
res_norm = 0.002198 after 100 iterations
res_norm = 0.000867 after 200 iterations
res_norm = 0.000393 after 300 iterations
res_norm = 0.000204 after 400 iterations
res_norm = 0.000119 after 500 iterations
res_norm = 0.000074 after 600 iterations
res_norm = 0.000047 after 700 iterations
res_norm = 0.000031 after 800 iterations
res_norm = 0.000020 after 900 iterations
Problem solved in 939 iterations
res_norm = 0.001984 after 100 iterations
res_norm = 0.000682 after 200 iterations
res_norm = 0.000335 after 300 iterations
